agency_cd,site_no,datetime,gage_height,qual_code
USGS,10337000,8/30/59,7.01,A
USGS,10337000,8/31/59,7,A
USGS,10337000,9/1/59,6.98,A
USGS,10337000,9/2/59,6.95,A
USGS,10337000,9/3/59,6.93,A
USGS,10337000,9/4/59,6.91,A
USGS,10337000,9/5/59,6.9,A
USGS,10337000,9/6/59,6.88,A
USGS,10337000,9/7/59,6.87,A
USGS,10337000,9/8/59,6.85,A
USGS,10337000,9/9/59,6.84,A
USGS,10337000,9/10/59,6.84,A
USGS,10337000,9/11/59,6.79,A
USGS,10337000,9/12/59,6.78,A
USGS,10337000,9/13/59,6.75,A
USGS,10337000,9/14/59,6.7,A
USGS,10337000,9/15/59,6.68,A
USGS,10337000,9/16/59,6.68,A
USGS,10337000,9/17/59,6.62,A
USGS,10337000,9/18/59,6.71,A
USGS,10337000,9/19/59,6.66,A
USGS,10337000,9/20/59,6.65,A
USGS,10337000,9/21/59,6.64,A
USGS,10337000,9/22/59,6.61,A
USGS,10337000,9/23/59,6.62,A
USGS,10337000,9/24/59,6.58,A
USGS,10337000,9/25/59,6.57,A
USGS,10337000,9/26/59,6.54,A
USGS,10337000,9/27/59,6.52,A
USGS,10337000,9/28/59,6.49,A
USGS,10337000,9/29/59,6.46,A
USGS,10337000,9/30/59,6.44,A
USGS,10337000,10/1/59,6.42,A
USGS,10337000,10/2/59,6.4,A
USGS,10337000,10/3/59,6.4,A
USGS,10337000,10/4/59,6.38,A
USGS,10337000,10/5/59,6.36,A
USGS,10337000,10/6/59,6.33,A
USGS,10337000,10/7/59,6.3,A
USGS,10337000,10/8/59,6.28,A
USGS,10337000,10/9/59,6.27,A
USGS,10337000,10/10/59,6.26,A
USGS,10337000,10/11/59,6.24,A
USGS,10337000,10/12/59,6.22,A
USGS,10337000,10/13/59,6.2,A
USGS,10337000,10/14/59,6.2,A
USGS,10337000,10/15/59,6.19,A
USGS,10337000,10/16/59,6.19,A
USGS,10337000,10/17/59,6.18,A
USGS,10337000,10/18/59,6.16,A
USGS,10337000,10/19/59,6.14,A
USGS,10337000,10/20/59,6.13,A
USGS,10337000,10/21/59,6.11,A
USGS,10337000,10/22/59,6.09,A
USGS,10337000,10/23/59,6.07,A
USGS,10337000,10/24/59,6.04,A
USGS,10337000,10/25/59,6.02,A
USGS,10337000,10/26/59,5.97,A
USGS,10337000,10/27/59,5.95,A
USGS,10337000,10/28/59,5.92,A
USGS,10337000,10/29/59,5.91,A
USGS,10337000,10/30/59,5.91,A
USGS,10337000,10/31/59,5.9,A
USGS,10337000,11/1/59,5.9,A
USGS,10337000,11/2/59,5.89,A
USGS,10337000,11/3/59,5.87,A
USGS,10337000,11/4/59,5.85,A
USGS,10337000,11/5/59,5.82,A
USGS,10337000,11/6/59,5.82,A
USGS,10337000,11/7/59,5.8,A
USGS,10337000,11/8/59,5.8,A
USGS,10337000,11/9/59,5.78,A
USGS,10337000,11/10/59,5.78,A
USGS,10337000,11/11/59,5.76,A
USGS,10337000,11/12/59,5.75,A
USGS,10337000,11/13/59,5.73,A
USGS,10337000,11/14/59,5.72,A
USGS,10337000,11/15/59,5.7,A
USGS,10337000,11/16/59,5.69,A
USGS,10337000,11/17/59,5.68,A
USGS,10337000,11/18/59,5.66,A
USGS,10337000,11/19/59,5.65,A
USGS,10337000,11/20/59,5.63,A
USGS,10337000,11/21/59,5.62,A
USGS,10337000,11/22/59,5.59,A
USGS,10337000,11/23/59,5.59,A
USGS,10337000,11/24/59,5.59,A
USGS,10337000,11/25/59,5.58,A
USGS,10337000,11/26/59,5.56,A
USGS,10337000,11/27/59,5.55,A
USGS,10337000,11/28/59,5.54,A
USGS,10337000,11/29/59,5.52,A
USGS,10337000,11/30/59,5.51,A
USGS,10337000,12/1/59,5.5,A
USGS,10337000,12/2/59,5.48,A
USGS,10337000,12/3/59,5.46,A
USGS,10337000,12/4/59,5.45,A
USGS,10337000,12/5/59,5.42,A
USGS,10337000,12/6/59,5.42,A
USGS,10337000,12/7/59,5.41,A
USGS,10337000,12/8/59,5.41,A
USGS,10337000,12/9/59,5.4,A
USGS,10337000,12/10/59,5.38,A
USGS,10337000,12/11/59,5.37,A
USGS,10337000,12/12/59,5.35,A
USGS,10337000,12/13/59,5.36,A
USGS,10337000,12/14/59,5.32,A
USGS,10337000,12/15/59,5.31,A
USGS,10337000,12/16/59,5.3,A
USGS,10337000,12/17/59,5.29,A
USGS,10337000,12/18/59,5.27,A
USGS,10337000,12/19/59,5.26,A
USGS,10337000,12/20/59,5.25,A
USGS,10337000,12/21/59,5.25,A
USGS,10337000,12/22/59,5.22,A
USGS,10337000,12/23/59,5.25,A
USGS,10337000,12/24/59,5.25,A
USGS,10337000,12/25/59,5.27,A
USGS,10337000,12/26/59,5.25,A
USGS,10337000,12/27/59,5.23,A
USGS,10337000,12/28/59,5.21,A
USGS,10337000,12/29/59,5.19,A
USGS,10337000,12/30/59,5.17,A
USGS,10337000,12/31/59,5.15,A
USGS,10337000,1/1/60,5.14,A
USGS,10337000,1/2/60,5.12,A
USGS,10337000,1/3/60,5.13,A
USGS,10337000,1/4/60,5.09,A
USGS,10337000,1/5/60,5.08,A
USGS,10337000,1/6/60,5.06,A
USGS,10337000,1/7/60,5.05,A
USGS,10337000,1/8/60,5.1,A
USGS,10337000,1/9/60,5.11,A
USGS,10337000,1/10/60,5.14,A
USGS,10337000,1/11/60,5.17,A
USGS,10337000,1/12/60,5.18,A
USGS,10337000,1/13/60,5.14,A
USGS,10337000,1/14/60,5.13,A
USGS,10337000,1/15/60,5.12,A
USGS,10337000,1/16/60,5.12,A
USGS,10337000,1/17/60,5.11,A
USGS,10337000,1/18/60,5.11,A
USGS,10337000,1/19/60,5.1,A
USGS,10337000,1/20/60,5.1,A
USGS,10337000,1/21/60,5.12,A
USGS,10337000,1/22/60,5.11,A
USGS,10337000,1/23/60,5.11,A
USGS,10337000,1/24/60,5.13,A
USGS,10337000,1/25/60,5.16,A
USGS,10337000,1/26/60,5.15,A
USGS,10337000,1/27/60,5.15,A
USGS,10337000,1/28/60,5.14,A
USGS,10337000,1/29/60,5.13,A
USGS,10337000,1/30/60,5.13,A
USGS,10337000,1/31/60,5.12,A
USGS,10337000,2/1/60,5.19,A
USGS,10337000,2/2/60,5.2,A
USGS,10337000,2/3/60,5.2,A
USGS,10337000,2/4/60,5.23,A
USGS,10337000,2/5/60,5.25,A
USGS,10337000,2/6/60,5.27,A
USGS,10337000,2/7/60,5.35,A
USGS,10337000,2/8/60,5.43,A
USGS,10337000,2/9/60,5.52,A
USGS,10337000,2/10/60,5.58,A
USGS,10337000,2/11/60,5.6,A
USGS,10337000,2/12/60,5.6,A
USGS,10337000,2/13/60,5.58,A
USGS,10337000,2/14/60,5.57,A
USGS,10337000,2/15/60,5.56,A
USGS,10337000,2/16/60,5.57,A
USGS,10337000,2/17/60,5.57,A
USGS,10337000,2/18/60,5.6,A
USGS,10337000,2/19/60,5.61,A
USGS,10337000,2/20/60,5.59,A
USGS,10337000,2/21/60,5.57,A
USGS,10337000,2/22/60,5.55,A
USGS,10337000,2/23/60,5.54,A
USGS,10337000,2/24/60,5.53,A
USGS,10337000,2/25/60,5.53,A
USGS,10337000,2/26/60,5.52,A
USGS,10337000,2/27/60,5.5,A
USGS,10337000,2/28/60,5.48,A
USGS,10337000,2/29/60,5.47,A
USGS,10337000,3/1/60,5.47,A
USGS,10337000,3/2/60,5.45,A
USGS,10337000,3/3/60,5.45,A
USGS,10337000,3/4/60,5.45,A
USGS,10337000,3/5/60,5.45,A
USGS,10337000,3/6/60,5.48,A
USGS,10337000,3/7/60,5.57,A
USGS,10337000,3/8/60,5.57,A
USGS,10337000,3/9/60,5.56,A
USGS,10337000,3/10/60,5.56,A
USGS,10337000,3/11/60,5.58,A
USGS,10337000,3/12/60,5.66,A
USGS,10337000,3/13/60,5.66,A
USGS,10337000,3/14/60,5.66,A
USGS,10337000,3/15/60,5.66,A
USGS,10337000,3/16/60,5.66,A
USGS,10337000,3/17/60,5.65,A
USGS,10337000,3/18/60,5.65,A
USGS,10337000,3/19/60,5.66,A
USGS,10337000,3/20/60,5.66,A
USGS,10337000,3/21/60,5.67,A
USGS,10337000,3/22/60,5.68,A
USGS,10337000,3/23/60,5.69,A
USGS,10337000,3/24/60,5.7,A
USGS,10337000,3/25/60,5.7,A
USGS,10337000,3/26/60,5.7,A
USGS,10337000,3/27/60,5.77,A
USGS,10337000,3/28/60,5.78,A
USGS,10337000,3/29/60,5.8,A
USGS,10337000,3/30/60,5.82,A
USGS,10337000,3/31/60,5.83,A
USGS,10337000,4/1/60,5.83,A
USGS,10337000,4/2/60,5.83,A
USGS,10337000,4/3/60,5.84,A
USGS,10337000,4/4/60,5.85,A
USGS,10337000,4/5/60,5.85,A
USGS,10337000,4/6/60,5.87,A
USGS,10337000,4/7/60,5.88,A
USGS,10337000,4/8/60,5.9,A
USGS,10337000,4/9/60,5.91,A
USGS,10337000,4/10/60,5.9,A
USGS,10337000,4/11/60,5.92,A
USGS,10337000,4/12/60,5.93,A
USGS,10337000,4/13/60,5.91,A
USGS,10337000,4/14/60,5.93,A
USGS,10337000,4/15/60,5.93,A
USGS,10337000,4/16/60,5.95,A
USGS,10337000,4/17/60,5.94,A
USGS,10337000,4/18/60,5.95,A
USGS,10337000,4/19/60,5.95,A
USGS,10337000,4/20/60,5.96,A
USGS,10337000,4/21/60,5.95,A
USGS,10337000,4/22/60,5.95,A
USGS,10337000,4/23/60,5.97,A
USGS,10337000,4/24/60,5.96,A
USGS,10337000,4/25/60,5.96,A
USGS,10337000,4/26/60,5.97,A
USGS,10337000,4/27/60,5.97,A
USGS,10337000,4/28/60,5.98,A
USGS,10337000,4/29/60,5.98,A
USGS,10337000,4/30/60,5.98,A
USGS,10337000,5/1/60,6,A
USGS,10337000,5/2/60,6,A
USGS,10337000,5/3/60,6.01,A
USGS,10337000,5/4/60,6,A
USGS,10337000,5/5/60,6,A
USGS,10337000,5/6/60,6.01,A
USGS,10337000,5/7/60,6,A
USGS,10337000,5/8/60,6.02,A
USGS,10337000,5/9/60,6.03,A
USGS,10337000,5/10/60,6.05,A
USGS,10337000,5/11/60,6.06,A
USGS,10337000,5/12/60,6.06,A
USGS,10337000,5/13/60,6.09,A
USGS,10337000,5/14/60,6.1,A
USGS,10337000,5/15/60,6.11,A
USGS,10337000,5/16/60,6.12,A
USGS,10337000,5/17/60,6.12,A
USGS,10337000,5/18/60,6.13,A
USGS,10337000,5/19/60,6.14,A
USGS,10337000,5/20/60,6.1,A
USGS,10337000,5/21/60,6.13,A
USGS,10337000,5/22/60,6.13,A
USGS,10337000,5/23/60,6.14,A
USGS,10337000,5/24/60,6.13,A
USGS,10337000,5/25/60,6.15,A
USGS,10337000,5/26/60,6.15,A
USGS,10337000,5/27/60,6.15,A
USGS,10337000,5/28/60,6.16,A
USGS,10337000,5/29/60,6.17,A
USGS,10337000,5/30/60,6.18,A
USGS,10337000,5/31/60,6.19,A
USGS,10337000,6/1/60,6.22,A
USGS,10337000,6/2/60,6.22,A
USGS,10337000,6/3/60,6.24,A
USGS,10337000,6/4/60,6.26,A
USGS,10337000,6/5/60,6.27,A
USGS,10337000,6/6/60,6.28,A
USGS,10337000,6/7/60,6.28,A
USGS,10337000,6/8/60,6.3,A
USGS,10337000,6/9/60,6.3,A
USGS,10337000,6/10/60,6.3,A
USGS,10337000,6/11/60,6.31,A
USGS,10337000,6/12/60,6.32,A
USGS,10337000,6/13/60,6.32,A
USGS,10337000,6/14/60,6.32,A
USGS,10337000,6/15/60,6.32,A
USGS,10337000,6/16/60,6.31,A
USGS,10337000,6/17/60,6.3,A
USGS,10337000,6/18/60,6.3,A
USGS,10337000,6/19/60,6.3,A
USGS,10337000,6/20/60,6.3,A
USGS,10337000,6/21/60,6.27,A
USGS,10337000,6/22/60,6.29,A
USGS,10337000,6/23/60,6.29,A
USGS,10337000,6/24/60,6.27,A
USGS,10337000,6/25/60,6.26,A
USGS,10337000,6/26/60,6.26,A
USGS,10337000,6/27/60,6.25,A
USGS,10337000,6/28/60,6.24,A
USGS,10337000,6/29/60,6.23,A
USGS,10337000,6/30/60,6.22,A
USGS,10337000,7/1/60,6.21,A
USGS,10337000,7/2/60,6.22,A
USGS,10337000,7/3/60,6.21,A
USGS,10337000,7/4/60,6.22,A
USGS,10337000,7/5/60,6.21,A
USGS,10337000,7/6/60,6.2,A
USGS,10337000,7/7/60,6.22,A
USGS,10337000,7/8/60,6.19,A
USGS,10337000,7/9/60,6.19,A
USGS,10337000,7/10/60,6.14,A
USGS,10337000,7/11/60,6.15,A
USGS,10337000,7/12/60,6.15,A
USGS,10337000,7/13/60,6.15,A
USGS,10337000,7/14/60,6.13,A
USGS,10337000,7/15/60,6.13,A
USGS,10337000,7/16/60,6.12,A
USGS,10337000,7/17/60,6.12,A
USGS,10337000,7/18/60,6.12,A
USGS,10337000,7/19/60,6.11,A
USGS,10337000,7/20/60,6.1,A
USGS,10337000,7/21/60,6.09,A
USGS,10337000,7/22/60,6.09,A
USGS,10337000,7/23/60,6.06,A
USGS,10337000,7/24/60,6.07,A
USGS,10337000,7/25/60,6.04,A
USGS,10337000,7/26/60,6.03,A
USGS,10337000,7/27/60,6.03,A
USGS,10337000,7/28/60,6.02,A
USGS,10337000,7/29/60,6.01,A
USGS,10337000,7/30/60,5.98,A
USGS,10337000,7/31/60,5.96,A
USGS,10337000,8/1/60,5.94,A
USGS,10337000,8/2/60,5.89,A
USGS,10337000,8/3/60,5.89,A
USGS,10337000,8/4/60,5.86,A
USGS,10337000,8/5/60,5.85,A
USGS,10337000,8/6/60,5.84,A
USGS,10337000,8/7/60,5.82,A
USGS,10337000,8/8/60,5.82,A
USGS,10337000,8/9/60,5.79,A
USGS,10337000,8/10/60,5.78,A
USGS,10337000,8/11/60,5.77,A
USGS,10337000,8/12/60,5.76,A
USGS,10337000,8/13/60,5.73,A
USGS,10337000,8/14/60,5.68,A
USGS,10337000,8/15/60,5.66,A
USGS,10337000,8/16/60,5.65,A
USGS,10337000,8/17/60,5.62,A
USGS,10337000,8/18/60,5.6,A
USGS,10337000,8/19/60,5.58,A
USGS,10337000,8/20/60,5.55,A
USGS,10337000,8/21/60,5.46,A
USGS,10337000,8/22/60,5.45,A
USGS,10337000,8/23/60,5.36,A
USGS,10337000,8/24/60,5.38,A
USGS,10337000,8/25/60,5.32,A
USGS,10337000,8/26/60,5.32,A
USGS,10337000,8/27/60,5.3,A
USGS,10337000,8/28/60,5.3,A
USGS,10337000,8/29/60,5.27,A
USGS,10337000,8/30/60,5.26,A
USGS,10337000,8/31/60,5.23,A
USGS,10337000,9/1/60,5.22,A
USGS,10337000,9/2/60,5.2,A
USGS,10337000,9/3/60,5.15,A
USGS,10337000,9/4/60,5.16,A
USGS,10337000,9/5/60,5.13,A
USGS,10337000,9/6/60,5.12,A
USGS,10337000,9/7/60,5.1,A
USGS,10337000,9/8/60,5.09,A
USGS,10337000,9/9/60,5.09,A
USGS,10337000,9/10/60,5.08,A
USGS,10337000,9/11/60,5.07,A
USGS,10337000,9/12/60,5.05,A
USGS,10337000,9/13/60,5.04,A
USGS,10337000,9/14/60,5.02,A
USGS,10337000,9/15/60,5,A
USGS,10337000,9/16/60,4.98,A
USGS,10337000,9/17/60,4.97,A
USGS,10337000,9/18/60,4.95,A
USGS,10337000,9/19/60,4.94,A
USGS,10337000,9/20/60,4.92,A
USGS,10337000,9/21/60,4.88,A
USGS,10337000,9/22/60,4.85,A
USGS,10337000,9/23/60,4.84,A
USGS,10337000,9/24/60,4.83,A
USGS,10337000,9/25/60,4.81,A
USGS,10337000,9/26/60,4.81,A
USGS,10337000,9/27/60,4.78,A
USGS,10337000,9/28/60,4.77,A
USGS,10337000,9/29/60,4.76,A
USGS,10337000,9/30/60,4.75,A
USGS,10337000,10/1/60,4.74,A
USGS,10337000,10/2/60,4.73,A
USGS,10337000,10/3/60,4.7,A
USGS,10337000,10/4/60,4.68,A
USGS,10337000,10/5/60,4.66,A
USGS,10337000,10/6/60,4.65,A
USGS,10337000,10/7/60,4.6,A
USGS,10337000,10/8/60,4.6,A
USGS,10337000,10/9/60,4.58,A
USGS,10337000,10/10/60,4.54,A
USGS,10337000,10/11/60,4.5,A
USGS,10337000,10/12/60,4.5,A
USGS,10337000,10/13/60,4.48,A
USGS,10337000,10/14/60,4.51,A
USGS,10337000,10/15/60,4.44,A
USGS,10337000,10/16/60,4.39,A
USGS,10337000,10/17/60,4.37,A
USGS,10337000,10/18/60,4.36,A
USGS,10337000,10/19/60,4.35,A
USGS,10337000,10/20/60,4.35,A
USGS,10337000,10/21/60,4.33,A
USGS,10337000,10/22/60,4.33,A
USGS,10337000,10/23/60,4.3,A
USGS,10337000,10/24/60,4.3,A
USGS,10337000,10/25/60,4.26,A
USGS,10337000,10/26/60,4.28,A
USGS,10337000,10/27/60,4.24,A
USGS,10337000,10/28/60,4.25,A
USGS,10337000,10/29/60,4.23,A
USGS,10337000,10/30/60,4.23,A
USGS,10337000,10/31/60,4.21,A
USGS,10337000,11/1/60,4.21,A
USGS,10337000,11/2/60,4.18,A
USGS,10337000,11/3/60,4.3,A
USGS,10337000,11/4/60,4.23,A
USGS,10337000,11/5/60,4.19,A
USGS,10337000,11/6/60,4.14,A
USGS,10337000,11/7/60,4.15,A
USGS,10337000,11/8/60,4.13,A
USGS,10337000,11/9/60,4.13,A
USGS,10337000,11/10/60,4.11,A
USGS,10337000,11/11/60,4.15,A
USGS,10337000,11/12/60,4.18,A
USGS,10337000,11/13/60,4.22,A
USGS,10337000,11/14/60,4.21,A
USGS,10337000,11/15/60,4.18,A
USGS,10337000,11/16/60,4.18,A
USGS,10337000,11/17/60,4.18,A
USGS,10337000,11/18/60,4.2,A
USGS,10337000,11/19/60,4.15,A
USGS,10337000,11/20/60,4.14,A
USGS,10337000,11/21/60,4.13,A
USGS,10337000,11/22/60,4.1,A
USGS,10337000,11/23/60,4.09,A
USGS,10337000,11/24/60,4.05,A
USGS,10337000,11/25/60,4.05,A
USGS,10337000,11/26/60,4.11,A
USGS,10337000,11/27/60,4.08,A
USGS,10337000,11/28/60,4.07,A
USGS,10337000,11/29/60,4.05,A
USGS,10337000,11/30/60,4.03,A
USGS,10337000,12/1/60,4.12,A
USGS,10337000,12/2/60,4.14,A
USGS,10337000,12/3/60,4.13,A
USGS,10337000,12/4/60,4.13,A
USGS,10337000,12/5/60,4.2,A
USGS,10337000,12/6/60,4.11,A
USGS,10337000,12/7/60,4.11,A
USGS,10337000,12/8/60,4.02,A
USGS,10337000,12/9/60,4.01,A
USGS,10337000,12/10/60,4,A
USGS,10337000,12/11/60,4,A
USGS,10337000,12/12/60,3.99,A
USGS,10337000,12/13/60,3.99,A
USGS,10337000,12/14/60,3.98,A
USGS,10337000,12/15/60,3.96,A
USGS,10337000,12/16/60,3.97,A
USGS,10337000,12/17/60,3.96,A
USGS,10337000,12/18/60,3.94,A
USGS,10337000,12/19/60,3.94,A
USGS,10337000,12/20/60,3.93,A
USGS,10337000,12/21/60,3.92,A
USGS,10337000,12/22/60,3.92,A
USGS,10337000,12/23/60,3.91,A
USGS,10337000,12/24/60,3.92,A
USGS,10337000,12/25/60,3.92,A
USGS,10337000,12/26/60,3.9,A
USGS,10337000,12/27/60,3.93,A
USGS,10337000,12/28/60,3.88,A
USGS,10337000,12/29/60,3.87,A
USGS,10337000,12/30/60,3.87,A
USGS,10337000,12/31/60,3.86,A
USGS,10337000,1/1/61,3.85,A
USGS,10337000,1/2/61,3.85,A
USGS,10337000,1/3/61,3.84,A
USGS,10337000,1/4/61,3.83,A
USGS,10337000,1/5/61,3.83,A
USGS,10337000,1/6/61,3.83,A
USGS,10337000,1/7/61,3.82,A
USGS,10337000,1/8/61,3.8,A
USGS,10337000,1/9/61,3.8,A
USGS,10337000,1/10/61,3.8,A
USGS,10337000,1/11/61,3.79,A
USGS,10337000,1/12/61,3.78,A
USGS,10337000,1/13/61,3.78,A
USGS,10337000,1/14/61,3.77,A
USGS,10337000,1/15/61,3.77,A
USGS,10337000,1/16/61,3.77,A
USGS,10337000,1/17/61,3.76,A
USGS,10337000,1/18/61,3.76,A
USGS,10337000,1/19/61,3.75,A
USGS,10337000,1/20/61,3.77,A
USGS,10337000,1/21/61,3.75,A
USGS,10337000,1/22/61,3.75,A
USGS,10337000,1/23/61,3.74,A
USGS,10337000,1/24/61,3.74,A
USGS,10337000,1/25/61,3.75,A
USGS,10337000,1/26/61,3.77,A
USGS,10337000,1/27/61,3.77,A
USGS,10337000,1/28/61,3.75,A
USGS,10337000,1/29/61,3.75,A
USGS,10337000,1/30/61,3.75,A
USGS,10337000,1/31/61,3.79,A
USGS,10337000,2/1/61,3.8,A
USGS,10337000,2/2/61,3.81,A
USGS,10337000,2/3/61,3.81,A
USGS,10337000,2/4/61,3.81,A
USGS,10337000,2/5/61,3.8,A
USGS,10337000,2/6/61,3.8,A
USGS,10337000,2/7/61,3.79,A
USGS,10337000,2/8/61,3.79,A
USGS,10337000,2/9/61,3.83,A
USGS,10337000,2/10/61,3.84,A
USGS,10337000,2/11/61,3.9,A
USGS,10337000,2/12/61,3.91,A
USGS,10337000,2/13/61,3.91,A
USGS,10337000,2/14/61,3.9,A
USGS,10337000,2/15/61,3.9,A
USGS,10337000,2/16/61,3.9,A
USGS,10337000,2/17/61,3.89,A
USGS,10337000,2/18/61,3.89,A
USGS,10337000,2/19/61,3.88,A
USGS,10337000,2/20/61,3.88,A
USGS,10337000,2/21/61,3.89,A
USGS,10337000,2/22/61,3.88,A
USGS,10337000,2/23/61,3.86,A
USGS,10337000,2/24/61,3.86,A
USGS,10337000,2/25/61,3.87,A
USGS,10337000,2/26/61,3.87,A
USGS,10337000,2/27/61,3.85,A
USGS,10337000,2/28/61,3.85,A
USGS,10337000,3/1/61,3.84,A
USGS,10337000,3/2/61,3.84,A
USGS,10337000,3/3/61,3.83,A
USGS,10337000,3/4/61,3.83,A
USGS,10337000,3/5/61,3.85,A
USGS,10337000,3/6/61,3.87,A
USGS,10337000,3/7/61,3.86,A
USGS,10337000,3/8/61,3.85,A
USGS,10337000,3/9/61,3.88,A
USGS,10337000,3/10/61,3.88,A
USGS,10337000,3/11/61,3.87,A
USGS,10337000,3/12/61,3.87,A
USGS,10337000,3/13/61,3.87,A
USGS,10337000,3/14/61,3.87,A
USGS,10337000,3/15/61,3.86,A
USGS,10337000,3/16/61,3.86,A
USGS,10337000,3/17/61,3.88,A
USGS,10337000,3/18/61,3.88,A
USGS,10337000,3/19/61,3.85,A
USGS,10337000,3/20/61,3.87,A
USGS,10337000,3/21/61,3.88,A
USGS,10337000,3/22/61,3.88,A
USGS,10337000,3/23/61,3.88,A
USGS,10337000,3/24/61,3.91,A
USGS,10337000,3/25/61,3.9,A
USGS,10337000,3/26/61,3.9,A
USGS,10337000,3/27/61,3.91,A
USGS,10337000,3/28/61,3.9,A
USGS,10337000,3/29/61,3.89,A
USGS,10337000,3/30/61,3.89,A
USGS,10337000,3/31/61,3.89,A
USGS,10337000,4/1/61,3.9,A
USGS,10337000,4/2/61,3.9,A
USGS,10337000,4/3/61,3.91,A
USGS,10337000,4/4/61,3.95,A
USGS,10337000,4/5/61,3.92,A
USGS,10337000,4/6/61,3.93,A
USGS,10337000,4/7/61,3.93,A
USGS,10337000,4/8/61,3.93,A
USGS,10337000,4/9/61,3.94,A
USGS,10337000,4/10/61,3.93,A
USGS,10337000,4/11/61,3.93,A
USGS,10337000,4/12/61,3.95,A
USGS,10337000,4/13/61,3.95,A
USGS,10337000,4/14/61,3.95,A
USGS,10337000,4/15/61,3.95,A
USGS,10337000,4/16/61,3.95,A
USGS,10337000,4/17/61,3.95,A
USGS,10337000,4/18/61,3.93,A
USGS,10337000,4/19/61,3.93,A
USGS,10337000,4/20/61,3.93,A
USGS,10337000,4/21/61,3.94,A
USGS,10337000,4/22/61,4.02,A
USGS,10337000,4/23/61,4.05,A
USGS,10337000,4/24/61,4.05,A
USGS,10337000,4/25/61,4.05,A
USGS,10337000,4/26/61,4.05,A
USGS,10337000,4/27/61,4.05,A
USGS,10337000,4/28/61,4.05,A
USGS,10337000,4/29/61,4.03,A
USGS,10337000,4/30/61,4.03,A
USGS,10337000,5/1/61,4.04,A
USGS,10337000,5/2/61,4.04,A
USGS,10337000,5/3/61,4.04,A
USGS,10337000,5/4/61,4.02,A
USGS,10337000,5/5/61,4.02,A
USGS,10337000,5/6/61,4.03,A
USGS,10337000,5/7/61,4.04,A
USGS,10337000,5/8/61,4.03,A
USGS,10337000,5/9/61,4.02,A
USGS,10337000,5/10/61,4.04,A
USGS,10337000,5/11/61,4.08,A
USGS,10337000,5/12/61,4.09,A
USGS,10337000,5/13/61,4.09,A
USGS,10337000,5/14/61,4.09,A
USGS,10337000,5/15/61,4.1,A
USGS,10337000,5/16/61,4.11,A
USGS,10337000,5/17/61,4.12,A
USGS,10337000,5/18/61,4.13,A
USGS,10337000,5/19/61,4.15,A
USGS,10337000,5/20/61,4.16,A
USGS,10337000,5/21/61,4.17,A
USGS,10337000,5/22/61,4.17,A
USGS,10337000,5/23/61,4.18,A
USGS,10337000,5/24/61,4.2,A
USGS,10337000,5/25/61,4.2,A
USGS,10337000,5/26/61,4.21,A
USGS,10337000,5/27/61,4.24,A
USGS,10337000,5/28/61,4.26,A
USGS,10337000,5/29/61,4.25,A
USGS,10337000,5/30/61,4.26,A
USGS,10337000,5/31/61,4.34,A
USGS,10337000,6/1/61,4.37,A
USGS,10337000,6/2/61,4.38,A
USGS,10337000,6/3/61,4.4,A
USGS,10337000,6/4/61,4.41,A
USGS,10337000,6/5/61,4.41,A
USGS,10337000,6/6/61,4.42,A
USGS,10337000,6/7/61,4.43,A
USGS,10337000,6/8/61,4.43,A
USGS,10337000,6/9/61,4.44,A
USGS,10337000,6/10/61,4.44,A
USGS,10337000,6/11/61,4.43,A
USGS,10337000,6/12/61,4.44,A
USGS,10337000,6/13/61,4.45,A
USGS,10337000,6/14/61,4.45,A
USGS,10337000,6/15/61,4.45,A
USGS,10337000,6/16/61,4.45,A
USGS,10337000,6/17/61,4.44,A
USGS,10337000,6/18/61,4.45,A
USGS,10337000,6/19/61,4.45,A
USGS,10337000,6/20/61,4.44,A
USGS,10337000,6/21/61,4.45,A
USGS,10337000,6/22/61,4.44,A
USGS,10337000,6/23/61,4.42,A
USGS,10337000,6/24/61,4.42,A
USGS,10337000,6/25/61,4.41,A
USGS,10337000,6/26/61,4.4,A
USGS,10337000,6/27/61,4.38,A
USGS,10337000,6/28/61,4.35,A
USGS,10337000,6/29/61,4.35,A
USGS,10337000,6/30/61,4.32,A
USGS,10337000,7/1/61,4.33,A
USGS,10337000,7/2/61,4.31,A
USGS,10337000,7/3/61,4.33,A
USGS,10337000,7/4/61,4.29,A
USGS,10337000,7/5/61,4.3,A
USGS,10337000,7/6/61,4.26,A
USGS,10337000,7/7/61,4.25,A
USGS,10337000,7/8/61,4.25,A
USGS,10337000,7/9/61,4.24,A
USGS,10337000,7/10/61,4.24,A
USGS,10337000,7/11/61,4.22,A
USGS,10337000,7/12/61,4.22,A
USGS,10337000,7/13/61,4.2,A
USGS,10337000,7/14/61,4.18,A
USGS,10337000,7/15/61,4.16,A
USGS,10337000,7/16/61,4.16,A
USGS,10337000,7/17/61,4.15,A
USGS,10337000,7/18/61,4.15,A
USGS,10337000,7/19/61,4.12,A
USGS,10337000,7/20/61,4.13,A
USGS,10337000,7/21/61,4.13,A
USGS,10337000,7/22/61,4.11,A
USGS,10337000,7/23/61,4.1,A
USGS,10337000,7/24/61,4.1,A
USGS,10337000,7/25/61,4.09,A
USGS,10337000,7/26/61,4.08,A
USGS,10337000,7/27/61,4.06,A
USGS,10337000,7/28/61,4.04,A
